timestamp,open,high,low,close,volume,Dividends,Stock Splits,symbol,timeframe,price_change,price_range,body_size,upper_shadow,lower_shadow,rsi,macd,macd_signal,macd_histogram,sma_short,sma_long,ema_short,ema_long,bb_upper,bb_middle,bb_lower,bb_width,bb_percent,stoch_k,stoch_d,atr,adx,volume_sma,williams_r,typical_price,sma_tp,mad,cci,typical_price_mfi,raw_money_flow,positive_money_flow,negative_money_flow,mfi,obv,vwap,roc,momentum,head_shoulders,double_top,double_bottom,ascending_triangle,descending_triangle,symmetrical_triangle,bull_flag,bear_flag,support_level,resistance_level,support_distance,resistance_distance,volume_sma_5,volume_sma_20,volume_sma_50,volume_ratio_5,volume_ratio_20,volume_ratio_50,volume_spike,volume_drought,volume_trend,price_volume_trend,volume_price_correlation,volume_at_price,volume_weighted_price,doji,hammer,shooting_star,bullish_engulfing,bearish_engulfing,gap_up,gap_down,price_momentum_1,price_momentum_3,price_momentum_5,price_momentum_10,volatility_5,volatility_20,volatility_ratio,trend_strength,trend_direction,market_regime
2023-09-06 09:30:00-04:00,48.441001892089844,48.54899978637695,46.85700225830078,46.88011932373047,15087642,0.004,0.0,NVDA,1h,,0.0360920055768649,0.03329519188252715,0.0023037034855080117,0.0004931102088297323,,,,,,,,,,,,,,,,0.0,0.0,,,47.428707122802734,,,,47.428707122802734,715587353.5916977,,,,0,47.428707122802734,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,502345.9354448757,,0,0,0,0,0,0,0,,,,,,,,,-1,0
2023-09-06 10:30:00-04:00,46.89344024658203,47.154998779296875,46.6510009765625,46.90599822998047,8037590,0.0,0.0,NVDA,1h,0.0005520230456601549,0.01074484760484725,0.00026772659941838594,0.005308501230387522,0.005168619775041342,,,,,,,,,,,,,,,,0.0,0.0,,,46.90399932861328,,,,46.90399932861328,376995115.9636688,,,,8037590,47.24633549861755,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,2151.876638219225,,1,0,0,0,0,0,0,0.0005520230456601549,,,,,,,,-1,0
2023-09-06 11:30:00-04:00,46.90999984741211,47.047000885009766,46.6609992980957,46.71900177001953,4714364,0.0,0.0,NVDA,1h,-0.00398662147736617,0.00826219679979907,0.004088231129868558,0.0029324478778904994,0.0012415177920400134,,,,,,,,,,,,,,,,0.0,0.0,,,46.809000651041664,,,,46.809000651041664,220674667.54524738,,,,3323226,47.17227710849733,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,19273.409662331655,,0,0,0,0,1,0,0,-0.00398662147736617,,,,,,,,-1,0
2023-09-06 12:30:00-04:00,46.722782135009766,47.077999114990234,46.57999801635742,47.016502380371094,5528263,0.0,0.0,NVDA,1h,0.006367871724144436,0.010592049034271057,0.00624717344954935,0.0013079819107261982,0.003036893673995509,,,,,,,,,,,,,,,,0.0,0.0,,,46.891499837239586,,,,46.891499837239586,259228543.56471762,,,,8851489,47.125758972588905,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,34536.01783572604,,0,0,0,0,0,0,0,0.006367871724144436,0.0029091874894522363,,,,,,,-1,0
2023-09-06 13:30:00-04:00,47.01749801635742,47.191001892089844,46.92499923706055,47.10199737548828,4148563,0.0,0.0,NVDA,1h,0.0018184039813409214,0.00564737526752366,0.001793965518218821,0.001889612363824727,0.0019637973854801124,,,,,,,,,,,,,,,,0.0,0.0,,,47.07266616821289,,,,47.07266616821289,195283921.17679977,,,,13000052,47.119887974448396,,,0,0,0,0,0,0,0,0,,,,,7503284.4,,,0.5528996075372006,,,0,0,,,,7442.378972158426,,0,0,0,0,0,0,0,0.0018184039813409214,0.004178551846329537,,,,,,,-1,0
2023-09-06 14:30:00-04:00,47.10900115966797,47.137001037597656,46.849998474121094,46.917999267578125,3941689,0.0,0.0,NVDA,1h,-0.003906375911054472,0.006117110020820745,0.004070972655942563,0.0005967832892873659,0.0014493540755908154,,,,,,,,,,,,,,,,0.0,0.0,,,46.96833292643229,,,,46.96833292643229,185134561.24445596,,,,9058363,47.10547866222335,,,0,0,0,0,0,0,0,0,,,,,5274093.8,,,0.7473680123019428,,,0,0,,,,16046.508137229586,,0,0,0,0,1,0,0,-0.003906375911054472,0.004259455254163713,0.0008080172233793093,,0.0043350642861713605,,,,-1,0
2023-09-06 15:30:00-04:00,46.91699981689453,47.0989990234375,46.878509521484375,47.0620002746582,3727187,0.0,0.0,NVDA,1h,0.0030692060473171967,0.0046850856458783684,0.0030810517385031605,0.0007861703404736038,0.0008178635669016045,,,,,,,,,,,,,,,,0.0,0.0,,,47.013169606526695,,,,47.013169606526695,175226874.58624142,,,,12785550,47.097864391042165,,,0,0,0,0,0,0,0,0,,,,,4412013.2,,,0.8447814707354003,,,0,0,,,,11483.65598607638,,0,0,0,0,0,0,0,0.0030692060473171967,0.0009677005303163622,0.0033258442537105193,,0.004532330317770444,,,,-1,0
2023-09-07 09:30:00-04:00,45.525001525878906,46.025001525878906,45.152000427246094,45.8129997253418,15024965,0.0,0.0,NVDA,1h,-0.026539470103844387,0.019055750635553897,0.0062863859862811455,0.004627546805668763,0.00814181784360399,,,,,,,,,,,,,,,,0.0,0.0,,,45.663333892822266,,,,45.663333892822266,686089993.5229683,,,,-2239415,46.73988936397433,,,0,0,0,0,0,0,0,0,,,,,6474133.4,,,2.320768521698981,,,0,0,,,,94452.72942036469,,0,0,0,0,0,0,1,-0.026539470103844387,-0.027366093201331543,-0.0193925813984136,,0.01322143750830759,,,,-1,0
2023-09-07 10:30:00-04:00,45.810997009277344,45.98099899291992,45.439002990722656,45.61750030517578,6362098,0.0,0.0,NVDA,1h,-0.0042673350651141195,0.011881317445528039,0.0042417208923569245,0.0037266834549303358,0.003912913098240778,,,,,,,,,,,,,,,,0.0,0.0,,,45.67916742960612,,,,45.67916742960612,290615339.7455622,,,,-8601513,46.638519714530766,,,0,0,0,0,0,0,0,0,,,,,6640900.4,,,0.9580173796914647,,,0,0,,,,26986.244005822206,,0,0,0,0,0,0,0,-0.0042673350651141195,-0.027718551146767023,-0.029755553994152084,,0.011964813786700054,,,,-1,0
2023-09-07 11:30:00-04:00,45.56871032714844,45.87000274658203,45.547000885009766,45.79999923706055,4024491,0.0,0.0,NVDA,1h,0.004000634200994613,0.007052442509887604,0.005049976283077195,0.0015284609320438325,0.00047400529476657676,,,,,,,,,,,,,,,,0.0,0.0,,,45.739000956217446,,,,45.739000956217446,184076197.6972885,,,,-4577022,46.587241151186845,,,0,0,0,0,0,0,0,0,,,,,6616086.0,,,0.6082887979388418,,,0,0,-396084.2424242424,,,20323.58410145762,,0,0,0,0,0,0,0,0.004000634200994613,-0.02681571183189202,-0.02764210035613668,,0.012353214521054893,,,,-1,0
