timestamp,open,high,low,close,volume,Dividends,Stock Splits,symbol,timeframe,price_change,price_range,body_size,upper_shadow,lower_shadow,rsi,macd,macd_signal,macd_histogram,sma_short,sma_long,ema_short,ema_long,bb_upper,bb_middle,bb_lower,bb_width,bb_percent,stoch_k,stoch_d,atr,adx,volume_sma,williams_r,typical_price,sma_tp,mad,cci,typical_price_mfi,raw_money_flow,positive_money_flow,negative_money_flow,mfi,obv,vwap,roc,momentum,head_shoulders,double_top,double_bottom,ascending_triangle,descending_triangle,symmetrical_triangle,bull_flag,bear_flag,support_level,resistance_level,support_distance,resistance_distance,volume_sma_5,volume_sma_20,volume_sma_50,volume_ratio_5,volume_ratio_20,volume_ratio_50,volume_spike,volume_drought,volume_trend,price_volume_trend,volume_price_correlation,volume_at_price,volume_weighted_price,doji,hammer,shooting_star,bullish_engulfing,bearish_engulfing,gap_up,gap_down,price_momentum_1,price_momentum_3,price_momentum_5,price_momentum_10,volatility_5,volatility_20,volatility_ratio,trend_strength,trend_direction,market_regime
2025-08-27 09:30:00-04:00,182.07000732421875,182.07000732421875,181.41000366210938,181.52000427246094,9140633,0.0,0.0,NVDA,1m,,0.0036359830683934517,0.0030299858903278763,0.0,0.0006059971780655754,,,,,,,,,,,,,,,,0.0,0.0,,,181.6666717529297,,,,181.6666717529297,1660548374.824997,,,,0,181.6666717529297,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,27695.98901866537,,0,0,0,0,0,0,0,,,,,,,,,-1,0
2025-08-27 09:31:00-04:00,181.52499389648438,181.69000244140625,180.97000122070312,181.65499877929688,1578117,0.0,0.0,NVDA,1m,0.0007436894207721867,0.003963564039203215,0.0007156691733567455,0.00019269308493901103,0.0030552017809074585,,,,,,,,,,,,,,,,0.0,0.0,,,181.4383341471354,,,,181.4383341471354,286330919.5692749,,,,1578117,181.63305370442185,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,1129.409688850227,,1,1,0,0,0,0,0,0.0007436894207721867,,,,,,,,-1,0
2025-08-27 09:32:00-04:00,181.64999389648438,181.69000244140625,180.89999389648438,181.27000427246094,1342009,0.0,0.0,NVDA,1m,-0.002119371938141268,0.004358186827945562,0.0020962631161650313,0.00022071243989016232,0.0020412112718903685,,,,,,,,,,,,,,,,0.0,0.0,,,181.2866668701172,,,,181.2866668701172,243288338.5196991,,,,236108,181.5945110016684,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,2813.2039682615173,,0,0,0,0,0,0,0,-0.002119371938141268,,,,,,,,-1,0
2025-08-27 09:33:00-04:00,181.27000427246094,181.2899932861328,180.60000610351562,180.7100067138672,1155484,0.0,0.0,NVDA,1m,-0.0030893007414068974,0.0038182013003281007,0.0030988740954475177,0.0001106137619900885,0.0006087134428904947,,,,,,,,,,,,,,,,0.0,0.0,,,180.86666870117188,,,,180.86666870117188,208988541.81750488,,,,-919376,181.53087641710854,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,3580.6994353040795,,0,0,0,0,0,0,0,-0.0030893007414068974,-0.004462304647029125,,,,,,,-1,0
2025-08-27 09:34:00-04:00,180.7100067138672,181.13999938964844,180.61000061035156,181.125,1123010,0.0,0.0,NVDA,1m,0.002296459912094928,0.002926149230072464,0.0022911982671238785,8.281236520876467e-05,0.0005521385977398206,,,,,,,,,,,,,,,,0.0,0.0,,,180.95833333333334,,,,180.95833333333334,203218017.9166667,,,,203634,181.48603645169956,,,0,0,0,0,0,0,0,0,,,,,2867850.6,,,0.39158594942149355,,,0,0,,,,2573.038565962787,,0,0,0,0,0,0,0,0.002296459912094928,-0.0029176118623677194,,,,,,,-1,0
2025-08-27 09:35:00-04:00,181.1300048828125,181.25,180.92999267578125,181.05499267578125,909850,0.0,0.0,NVDA,1m,-0.0003865138673222468,0.0017674592646654789,0.0004143062056597127,0.0006627550857013793,0.000690397973304387,,,,,,,,,,,,,,,,0.0,0.0,,,181.07832845052084,,,,181.07832845052084,164754117.1407064,,,,-706216,181.46171022576533,,,0,0,0,0,0,0,0,0,,,,,1221694.0,,,0.7447445923447279,,,0,0,,,,376.9565012194896,,1,0,0,0,0,0,0,-0.0003865138673222468,-0.0011861399658628091,-0.002561765016167117,,0.002162525635808131,,,,-1,0
2025-08-27 09:36:00-04:00,181.0399932861328,181.22000122070312,180.8000030517578,180.9801025390625,973260,0.0,0.0,NVDA,1m,-0.0004136319888888851,0.0023206869874253756,0.00033092448412877745,0.000994628315736863,0.000995134187559735,,,,,,,,,,,,,,,,0.0,0.0,,,181.00003560384116,,,,181.00003560384116,176160094.65179443,,,,-1679476,181.43401207583898,,,0,0,0,0,0,0,0,0,,,,,1100722.6,,,0.884200978520837,,,0,0,,,,322.07556342317395,,1,0,0,0,0,0,0,-0.0004136319888888851,0.0014946367946462313,-0.0037152637954892542,,0.0020538626836172896,,,,-1,0
2025-08-27 09:37:00-04:00,180.99000549316406,181.1199951171875,180.72999572753906,181.0,933709,0.0,0.0,NVDA,1m,0.00010994280950415991,0.002154692760488605,5.5218269811809395e-05,0.0006629564485497238,0.001436518042127072,,,,,,,,,,,,,,,,0.0,0.0,,,180.9499969482422,,,,180.9499969482422,168954640.70054626,,,,-745767,181.40766984081145,,,0,0,0,0,0,0,0,0,,,,,1019062.6,,,0.9162430256983232,,,0,0,,,,51.55779548771474,,1,0,0,0,0,0,0,0.00010994280950415991,-0.0006901311249137843,-0.0014895143492968943,,0.001917693613713035,,,,-1,0
2025-08-27 09:38:00-04:00,181.00999450683594,181.06500244140625,180.64999389648438,180.81500244140625,944127,0.0,0.0,NVDA,1m,-0.0010220859590814868,0.002295210791794558,0.0010784064529870822,0.00030422218194056113,0.0009125821568669149,,,,,,,,,,,,,,,,0.0,0.0,,,180.84333292643228,,,,180.84333292643228,170739073.38583374,,,,-1689894,181.37823338445193,,,0,0,0,0,0,0,0,0,,,,,976791.2,,,0.9665596905459427,,,0,0,,,,1018.1526492393349,,0,0,0,0,1,0,0,-0.0010220859590814868,-0.0013255101714028106,0.0005810177833998065,,0.0012828394793661664,,,,-1,0
2025-08-27 09:39:00-04:00,180.81500244140625,181.0800018310547,180.5500030517578,180.61000061035156,1084910,0.0,0.0,NVDA,1m,-0.0011337656073152624,0.0029344929821482897,0.0011350524907917969,0.0014672464910741448,0.000332194000282348,,,,,,,,,,,,,,,,0.0,0.0,,,180.74666849772134,,,,180.74666849772134,196093868.11986285,,,,-2774804,181.3425186506309,,,0,0,0,0,0,0,0,0,,,,,969171.2,,,1.1194203872339583,,,0,0,-483277.387878788,,,1231.4297977849283,,0,0,0,0,0,0,0,-0.0011337656073152624,-0.0020449868439601504,-0.0028433368648637103,,0.0005105513199363306,,,,-1,0
