timestamp,open,high,low,close,volume,Dividends,Stock Splits,symbol,timeframe,price_change,price_range,body_size,upper_shadow,lower_shadow,rsi,macd,macd_signal,macd_histogram,sma_short,sma_long,ema_short,ema_long,bb_upper,bb_middle,bb_lower,bb_width,bb_percent,stoch_k,stoch_d,atr,adx,volume_sma,williams_r,typical_price,sma_tp,mad,cci,typical_price_mfi,raw_money_flow,positive_money_flow,negative_money_flow,mfi,obv,vwap,roc,momentum,head_shoulders,double_top,double_bottom,ascending_triangle,descending_triangle,symmetrical_triangle,bull_flag,bear_flag,support_level,resistance_level,support_distance,resistance_distance,volume_sma_5,volume_sma_20,volume_sma_50,volume_ratio_5,volume_ratio_20,volume_ratio_50,volume_spike,volume_drought,volume_trend,price_volume_trend,volume_price_correlation,volume_at_price,volume_weighted_price,doji,hammer,shooting_star,bullish_engulfing,bearish_engulfing,gap_up,gap_down,price_momentum_1,price_momentum_3,price_momentum_5,price_momentum_10,volatility_5,volatility_20,volatility_ratio,trend_strength,trend_direction,market_regime
2023-09-06 09:30:00-04:00,136.05560302734375,137.4499969482422,135.67999267578125,135.91000366210938,10675895,0.0,0.0,AMZN,1h,,0.013023355343742079,0.0010712924826074958,0.01025968569881794,0.0016923771623166414,,,,,,,,,,,,,,,,0.0,0.0,,,136.34666442871094,,,,136.34666442871094,1455622673.041153,,,,0,136.34666442871094,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,11437.006058606952,,0,0,0,0,0,0,0,,,,,,,,,-1,0
2023-09-06 10:30:00-04:00,135.90499877929688,136.54989624023438,135.57000732421875,135.93930053710938,4994661,0.0,0.0,AMZN,1h,0.0002155608432830025,0.0072082827566714615,0.00025233142790179457,0.004491679011974293,0.002464272316795373,,,,,,,,,,,,,,,,0.0,0.0,,,136.01973470052084,,,,136.01973470052084,679372464.1390381,,,,4994661,136.24246243593342,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,1260.309942015405,,1,0,0,0,0,0,0,0.0002155608432830025,,,,,,,,-1,0
2023-09-06 11:30:00-04:00,135.92999267578125,136.1699981689453,135.0500030517578,135.1199951171875,3862452,0.0,0.0,AMZN,1h,-0.0060269945239140865,0.008288892522651036,0.005994653551395199,0.0017762396524356697,0.0005179993188201676,,,,,,,,,,,,,,,,0.0,0.0,,,135.44666544596353,,,,135.44666544596353,523156243.8450927,,,,1132209,136.0851017429207,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,23154.06159889349,,0,0,0,0,0,0,0,-0.0060269945239140865,,,,,,,,-1,0
2023-09-06 12:30:00-04:00,135.1199951171875,135.22000122070312,134.61000061035156,134.88999938964844,4405726,0.0,0.0,AMZN,1h,-0.0017021590871105774,0.00452220782201571,0.0017050613728204417,0.0007413900509165511,0.002075756398278717,,,,,,,,,,,,,,,,0.0,0.0,,,134.90666707356772,,,,134.90666707356772,594361810.6993612,,,,-3273517,135.86822058863453,,,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,7512.033221830714,,0,0,0,0,0,0,0,-0.0017021590871105774,-0.00750499775569724,,,,,,,-1,0
2023-09-06 13:30:00-04:00,134.88999938964844,135.33999633789062,134.83999633789062,135.11529541015625,2926292,0.0,0.0,AMZN,1h,0.001670220338996442,0.003700543291432691,0.0016674353545533351,0.0016630310214122866,0.0003700769154670694,,,,,,,,,,,,,,,,0.0,0.0,,,135.09842936197916,,,,135.09842936197916,395337453.0545247,,,,-347225,135.78437053361387,,,0,0,0,0,0,0,0,0,,,,,5373005.2,,,0.544628544189758,,,0,0,,,,4879.402738546588,,0,0,0,0,0,0,0,0.001670220338996442,-0.006061566623466463,,,,,,,-1,0
2023-09-06 14:30:00-04:00,135.1199951171875,135.36000061035156,134.7100067138672,135.24429321289062,3657313,0.0,0.0,AMZN,1h,0.0009547239070364366,0.004806072633772481,0.000919063516472854,0.0008555436589017495,0.003031465458397878,,,,,,,,,,,,,,,,0.0,0.0,,,135.10476684570312,,,,135.10476684570312,494120420.14675903,,,,3310088,135.70293760664703,,,0,0,0,0,0,0,0,0,,,,,3969288.8,,,0.9214025948426832,,,0,0,,,,3361.302946621883,,1,1,0,0,0,0,0,0.0009547239070364366,0.00091990897124683,-0.004898171078515978,,0.003089896109579721,,,,-1,0
2023-09-06 15:30:00-04:00,135.25,135.52000427246094,135.1699981689453,135.36000061035156,3880472,0.0,0.0,AMZN,1h,0.0008555436589017251,0.002585742478852047,0.0008126522595712095,0.0011820601461872248,0.0005910300730936124,,,,,,,,,,,,,,,,0.0,0.0,,,135.3500010172526,,,,135.3500010172526,525221889.1474202,,,,7190560,135.66312805291838,,,0,0,0,0,0,0,0,0,,,,,3746451.0,,,1.0357727887005594,,,0,0,,,,3153.4743390028107,,1,0,0,0,0,0,0,0.0008555436589017251,0.00348432962287637,-0.0042614602581368954,,0.0031640506144993003,,,,-1,0
2023-09-07 09:30:00-04:00,133.27000427246094,136.38999938964844,133.16000366210938,135.96200561523438,10913505,0.0,0.0,AMZN,1h,0.0044474364817399525,0.023756605479032043,0.019799658960545682,0.0031478924753821544,0.0008090540431042087,,,,,,,,,,,,,,,,0.0,0.0,,,135.17066955566406,,,,135.17066955566406,1475185778.0490875,,,,18104065,135.544529527123,,,0,0,0,0,0,0,0,0,,,,,5156661.6,,,2.1163896036924355,,,0,0,,,,216083.67706421012,,0,0,0,0,0,0,1,0.0044474364817399525,0.006266575538378838,0.006231575847206017,,0.0021998917459527876,,,,-1,0
2023-09-07 10:30:00-04:00,136.03500366210938,136.72000122070312,135.6501007080078,135.9949951171875,5858853,0.0,0.0,AMZN,1h,0.00024263765309906482,0.00786720505246075,0.0002941913037858449,0.005036932116534763,0.002536081632140142,,,,,,,,,,,,,,,,0.0,0.0,,,136.12169901529947,,,,136.12169901529947,797517024.6408844,,,,23962918,135.61060749527414,,,0,0,0,0,0,0,0,0,,,,,5447287.0,,,1.0755543080436187,,,0,0,,,,1723.6236027596087,,1,0,0,0,0,0,0,0.00024263765309906482,0.0055507103957073145,0.008191828397501322,,0.0016522738992375162,,,,-1,0
2023-09-07 11:30:00-04:00,136.00999450683594,136.47999572753906,135.47000122070312,136.3498992919922,5404016,0.0,0.0,AMZN,1h,0.0026096855586403844,0.007407372591255404,0.002492886220827686,0.0009541366456624552,0.003960349724765263,,,,,,,,,,,,,,,,0.0,0.0,,,136.09996541341147,,,,136.09996541341147,735486390.6935222,,,,29366934,135.6573472639601,,,0,0,0,0,0,0,0,0,,,,,5942831.8,,,0.9093334931673484,,,0,0,-42345.71515151519,,,13471.59702353235,,0,0,0,0,0,0,0,0.0026096855586403844,0.007313081243920383,0.009137410225009468,,0.0017098213621806145,,,,-1,0
