date,open,high,low,close,volume,dividends,stock splits,symbol,timeframe
2022-09-14 00:00:00-04:00,29.13479515930582,29.16944598602718,28.736279256411336,28.89221954345703,4314000,0.0,0.0,CAG,1d
2022-09-15 00:00:00-04:00,28.94420181768342,29.247417217776484,28.597667099177066,29.126131057739258,2569800,0.0,0.0,CAG,1d
2022-09-16 00:00:00-04:00,29.10013822805939,29.412018772144744,29.01350621239104,29.308059692382812,4998500,0.0,0.0,CAG,1d
2022-09-19 00:00:00-04:00,29.26473983440139,29.689244634784608,29.2387508911451,29.66325569152832,2301800,0.0,0.0,CAG,1d
2022-09-20 00:00:00-04:00,29.507319433938886,29.619940406560065,29.221427800054478,29.438011169433594,2458200,0.0,0.0,CAG,1d
2022-09-21 00:00:00-04:00,29.715237859880013,30.26102888050474,29.602613581541583,29.73256492614746,3752900,0.0,0.0,CAG,1d
2022-09-22 00:00:00-04:00,29.784542340216916,30.304341042989467,29.72389926838677,30.113746643066406,2796400,0.0,0.0,CAG,1d
2022-09-23 00:00:00-04:00,29.897165770451927,30.139741382620993,29.38602890506687,29.75855255126953,2737400,0.0,0.0,CAG,1d
2022-09-26 00:00:00-04:00,29.68058276901823,30.009790407870348,29.43801045870607,29.455337524414062,3930700,0.0,0.0,CAG,1d
2022-09-27 00:00:00-04:00,29.567965203789797,29.749894457472593,28.684304579730185,28.69296646118164,3460100,0.0,0.0,CAG,1d
2022-09-28 00:00:00-04:00,28.909553767177766,29.152129443087915,28.51970295303708,28.99618911743164,4138500,0.0,0.0,CAG,1d
2022-09-29 00:00:00-04:00,29.022170520417177,29.117467728505922,28.701628069863986,28.81424903869629,3919100,0.0,0.0,CAG,1d
2022-09-30 00:00:00-04:00,29.013508518666814,29.09147866088598,28.251134161946087,28.268461227416992,4562400,0.0,0.0,CAG,1d
2022-10-03 00:00:00-04:00,28.47638369037935,28.649651066372716,28.08653292059435,28.511037826538086,5843000,0.0,0.0,CAG,1d
2022-10-04 00:00:00-04:00,28.831574151454078,29.429346305414143,28.710288005664967,29.377365112304688,4371400,0.0,0.0,CAG,1d
2022-10-05 00:00:00-04:00,29.24741793360195,29.438012363925214,28.632321932758803,29.282072067260742,4595400,0.0,0.0,CAG,1d
2022-10-06 00:00:00-04:00,29.308062888931637,30.06177208280983,27.982570432001115,28.20781898498535,6449700,0.0,0.0,CAG,1d
2022-10-07 00:00:00-04:00,28.20782262705038,28.502376177199693,28.043217131354965,28.459056854248047,5503400,0.0,0.0,CAG,1d
2022-10-10 00:00:00-04:00,28.49370999786473,29.28207339803015,28.49370999786473,29.08281707763672,4353000,0.0,0.0,CAG,1d
2022-10-11 00:00:00-04:00,29.082814219646956,29.463999755357584,28.978855128962223,29.36004066467285,4020300,0.0,0.0,CAG,1d
2022-10-12 00:00:00-04:00,29.49865088111831,29.533305009415084,29.0741493762813,29.091476440429688,4381500,0.0,0.0,CAG,1d
2022-10-13 00:00:00-04:00,28.86622937350495,29.95781133654995,28.727616158096033,29.784543991088867,4052900,0.0,0.0,CAG,1d
2022-10-14 00:00:00-04:00,29.905829774483294,30.061770053004675,29.63726522707431,29.706573486328125,3066500,0.0,0.0,CAG,1d
2022-10-17 00:00:00-04:00,29.90583120534081,30.035779240459586,29.420683281751092,29.671920776367188,3120800,0.0,0.0,CAG,1d
2022-10-18 00:00:00-04:00,29.97513854849164,30.269692078254163,29.845190503031777,30.261030197143555,2890000,0.0,0.0,CAG,1d
2022-10-19 00:00:00-04:00,30.278357264164892,30.425632376646096,29.92316065222774,30.261030197143555,2538000,0.0,0.0,CAG,1d
2022-10-20 00:00:00-04:00,30.217711423133068,30.304343445530197,29.680582308911454,29.7672176361084,3376800,0.0,0.0,CAG,1d
2022-10-21 00:00:00-04:00,29.77587986728616,30.139741636201194,29.645931832159253,30.0531063079834,2316100,0.0,0.0,CAG,1d
2022-10-24 00:00:00-04:00,30.364984633382118,30.486270779113692,30.087758213195777,30.32166862487793,3116500,0.0,0.0,CAG,1d
2022-10-25 00:00:00-04:00,30.26968791898511,30.512263519152135,30.02711562361775,30.3563232421875,3135600,0.0,0.0,CAG,1d
2022-10-26 00:00:00-04:00,30.512263542035978,30.772162902238737,30.122412849332008,30.529590606689453,3540300,0.0,0.0,CAG,1d
2022-10-27 00:00:00-04:00,30.66820548861859,31.27463626050439,30.590235345833293,30.99740982055664,4083100,0.0,0.0,CAG,1d
2022-10-28 00:00:00-04:00,31.17934543496946,31.898400551819623,31.05805596381867,31.742460250854492,3474000,0.0,0.0,CAG,1d
2022-10-31 00:00:00-04:00,31.742461925828472,31.924391184954374,31.560532666702574,31.794443130493164,3961300,0.0,0.0,CAG,1d
2022-11-01 00:00:00-04:00,31.681817429932767,31.855084799639414,31.465234043999512,31.482561111450195,3221200,0.0,0.0,CAG,1d
2022-11-02 00:00:00-04:00,31.45632133078496,32.14699734430938,31.333923725367388,31.395122528076172,3855300,0.33,0.0,CAG,1d
2022-11-03 00:00:00-04:00,31.176566964369158,31.56124578401359,31.054169309713473,31.272737503051758,3051100,0.0,0.0,CAG,1d
2022-11-04 00:00:00-04:00,31.35141566121039,31.66615432772796,31.13284751336044,31.456327438354492,5220800,0.0,0.0,CAG,1d
2022-11-07 00:00:00-05:00,31.46507586196279,31.674899441791503,31.211535979174563,31.561243057250977,3181100,0.0,0.0,CAG,1d
2022-11-08 00:00:00-05:00,31.561235167692942,31.62243397443521,31.062900121314566,31.202783584594727,3329600,0.0,0.0,CAG,1d
2022-11-09 00:00:00-05:00,31.185309647544962,31.631190649947236,31.027943609440403,31.062911987304688,2826700,0.0,0.0,CAG,1d
2022-11-10 00:00:00-05:00,31.473813712032296,31.543757121122205,29.97880836113124,30.76565170288086,4032500,0.0,0.0,CAG,1d
2022-11-11 00:00:00-05:00,30.695710157787587,30.74816437700585,29.034590957449613,30.214860916137695,4533700,0.0,0.0,CAG,1d
2022-11-14 00:00:00-05:00,30.30228764934306,30.56456875771043,29.68155491468706,29.690296173095703,4902500,0.0,0.0,CAG,1d
2022-11-15 00:00:00-05:00,29.85641280471092,30.09246348907672,29.6028729317722,30.0574951171875,3384900,0.0,0.0,CAG,1d
2022-11-16 00:00:00-05:00,30.188629185411568,30.72193595864607,30.179887927609286,30.634510040283203,4179800,0.0,0.0,CAG,1d
2022-11-17 00:00:00-05:00,30.529602767871673,31.16782480896603,30.2935520607211,30.547088623046875,3966700,0.0,0.0,CAG,1d
2022-11-18 00:00:00-05:00,31.49129830025921,31.613695926168262,30.914278538769995,31.430099487304688,5196800,0.0,0.0,CAG,1d
2022-11-21 00:00:00-05:00,31.674898294953724,31.893466461495017,31.368904195830137,31.82352638244629,3388700,0.0,0.0,CAG,1d
2022-11-22 00:00:00-05:00,31.998372789513805,32.25191261987488,31.910946871844114,31.98089027404785,2634100,0.0,0.0,CAG,1d
2022-11-23 00:00:00-05:00,32.05957702046502,32.26940392747488,31.902211009064555,32.234432220458984,2120500,0.0,0.0,CAG,1d
2022-11-25 00:00:00-05:00,32.34808353077373,32.4967082596689,32.33059768000635,32.45299530029297,1093500,0.0,0.0,CAG,1d
2022-11-28 00:00:00-05:00,32.41803216249755,32.645341588965806,32.36557460173462,32.383060455322266,2021500,0.0,0.0,CAG,1d
2022-11-29 00:00:00-05:00,32.24317789965747,32.444260219136495,32.06832269378007,32.31311798095703,2527400,0.0,0.0,CAG,1d
2022-11-30 00:00:00-05:00,32.295631559523656,33.222361799834054,32.13826221050707,33.20487594604492,4932800,0.0,0.0,CAG,1d
2022-12-01 00:00:00-05:00,33.26607198889545,33.47589888175793,32.92510620619357,33.073734283447266,2911900,0.0,0.0,CAG,1d
2022-12-02 00:00:00-05:00,33.02127643249266,33.353500953615125,32.97756346960201,33.3272705078125,2391500,0.0,0.0,CAG,1d
2022-12-05 00:00:00-05:00,32.97755844426323,33.48463473967665,32.83767498327835,33.440921783447266,3581600,0.0,0.0,CAG,1d
2022-12-06 00:00:00-05:00,33.01252883761955,33.21361445178891,32.67156308895104,32.837677001953125,4374100,0.0,0.0,CAG,1d
2022-12-07 00:00:00-05:00,33.11744496888152,33.61578005318302,33.03001571325006,33.423439025878906,3832100,0.0,0.0,CAG,1d
2022-12-08 00:00:00-05:00,33.38847236452919,33.69446980281035,33.2748193176769,33.6507568359375,3198800,0.0,0.0,CAG,1d
2022-12-09 00:00:00-05:00,33.615782767739326,33.71195328915739,33.21361816461411,33.239845275878906,2391300,0.0,0.0,CAG,1d
2022-12-12 00:00:00-05:00,33.35349949659351,33.67697940995569,33.09995965378402,33.63326644897461,3392500,0.0,0.0,CAG,1d
2022-12-13 00:00:00-05:00,33.6944647157088,33.755663527108275,33.213615482533584,33.423439025878906,4823600,0.0,0.0,CAG,1d
2022-12-14 00:00:00-05:00,33.580810919027755,33.84309203580994,33.31852980224557,33.64200973510742,3405200,0.0,0.0,CAG,1d
2022-12-15 00:00:00-05:00,33.47589946230918,33.58955250179061,33.152416191241,33.493385314941406,4383700,0.0,0.0,CAG,1d
2022-12-16 00:00:00-05:00,33.20487106576266,33.449666312660554,32.872646562769006,33.23109817504883,9081100,0.0,0.0,CAG,1d
2022-12-19 00:00:00-05:00,33.26607419468886,33.711955120929936,33.16990366804528,33.33601760864258,3298500,0.0,0.0,CAG,1d
2022-12-20 00:00:00-05:00,33.43218866648764,33.685725208384426,33.14367708197275,33.6507568359375,5326600,0.0,0.0,CAG,1d
2022-12-21 00:00:00-05:00,33.81687093223647,34.149095517892576,33.70321453857513,33.904296875,3608800,0.0,0.0,CAG,1d
2022-12-22 00:00:00-05:00,33.851830495137655,33.99171395441158,33.60703194009473,33.88679885864258,2414400,0.0,0.0,CAG,1d
2022-12-23 00:00:00-05:00,33.92178106767419,33.96549403691308,33.755670450532094,33.95675277709961,2499100,0.0,0.0,CAG,1d
2022-12-27 00:00:00-05:00,34.07914877566555,34.236518125377934,33.94800987429564,34.11412048339844,3351200,0.0,0.0,CAG,1d
2022-12-28 00:00:00-05:00,34.16657160482624,34.28896922373459,33.77314830470296,33.79063415527344,2518000,0.0,0.0,CAG,1d
2022-12-29 00:00:00-05:00,33.84309221649927,34.061660370832264,33.78189340009287,33.89554977416992,3890100,0.0,0.0,CAG,1d
2022-12-30 00:00:00-05:00,33.904290660311055,34.061659996508205,33.668236656015324,33.8343505859375,3533500,0.0,0.0,CAG,1d
